scrape_date,flight_date,route,carrier,advance_days,base_fare,taxes_and_fees,total_fare
2026-08-30,2026-09-06,DEL-CCU,Air India,7,9363,1685,11048
2026-08-30,2026-08-31,DEL-CCU,Air India,1,16811,3025,19836
2026-08-30,2026-08-31,DEL-CCU,Air India,1,16165,2909,19074
2026-08-30,2026-08-31,DEL-CCU,Air India,1,16711,3007,19718
2026-08-30,2026-08-31,DEL-CCU,Air India,1,15302,2754,18056
2026-08-30,2026-08-31,DEL-CCU,Air India,1,14265,2567,16832
2026-08-30,2026-10-14,DEL-CCU,Akasa,45,4849,872,5721
2026-08-30,2026-10-14,DEL-CCU,Akasa,45,4958,892,5850
2026-08-30,2026-10-14,DEL-CCU,Akasa,45,4583,824,5407
2026-08-30,2026-10-14,DEL-CCU,Akasa,45,4540,817,5357
2026-08-30,2026-10-14,DEL-CCU,Akasa,45,4179,752,4931
2026-08-30,2026-09-29,DEL-CCU,Akasa,30,4791,862,5653
2026-08-30,2026-09-29,DEL-CCU,Akasa,30,5711,1027,6738
2026-08-30,2026-09-29,DEL-CCU,Akasa,30,4551,819,5370
2026-08-30,2026-09-29,DEL-CCU,Akasa,30,5027,904,5931
2026-08-30,2026-09-29,DEL-CCU,Akasa,30,5737,1032,6769
2026-08-30,2026-09-14,DEL-CCU,Akasa,15,6329,1139,7468
2026-08-30,2026-09-14,DEL-CCU,Akasa,15,6406,1153,7559
2026-08-30,2026-09-14,DEL-CCU,Akasa,15,5641,1015,6656
2026-08-30,2026-09-14,DEL-CCU,Akasa,15,7078,1274,8352
2026-08-30,2026-09-14,DEL-CCU,Akasa,15,6905,1242,8147
2026-08-30,2026-09-06,DEL-CCU,Akasa,7,7860,1414,9274
2026-08-30,2026-09-06,DEL-CCU,Akasa,7,8415,1514,9929
2026-08-30,2026-09-06,DEL-CCU,Akasa,7,7895,1421,9316
2026-08-30,2026-09-06,DEL-CCU,Akasa,7,7578,1364,8942
2026-08-30,2026-09-06,DEL-CCU,Akasa,7,9074,1633,10707
2026-08-30,2026-08-31,DEL-CCU,Akasa,1,12688,2283,14971
2026-08-30,2026-08-31,DEL-CCU,Akasa,1,13392,2410,15802
2026-08-30,2026-08-31,DEL-CCU,Akasa,1,13002,2340,15342
2026-08-30,2026-08-31,DEL-CCU,Akasa,1,11801,2124,13925
2026-08-30,2026-08-31,DEL-CCU,Akasa,1,10967,1974,12941
2026-08-30,2026-10-14,DEL-CCU,SpiceJet,45,4570,822,5392
2026-08-30,2026-10-14,DEL-CCU,SpiceJet,45,4907,883,5790
2026-08-30,2026-10-14,DEL-CCU,SpiceJet,45,3910,703,4613
2026-08-30,2026-10-14,DEL-CCU,SpiceJet,45,4774,859,5633
2026-08-30,2026-10-14,DEL-CCU,SpiceJet,45,4566,821,5387
2026-08-30,2026-09-29,DEL-CCU,SpiceJet,30,4929,887,5816
2026-08-30,2026-09-29,DEL-CCU,SpiceJet,30,4803,864,5667
2026-08-30,2026-09-29,DEL-CCU,SpiceJet,30,4279,770,5049
2026-08-30,2026-09-29,DEL-CCU,SpiceJet,30,4831,869,5700
2026-08-30,2026-09-29,DEL-CCU,SpiceJet,30,4962,893,5855
2026-08-30,2026-09-14,DEL-CCU,SpiceJet,15,6031,1085,7116
2026-08-30,2026-09-14,DEL-CCU,SpiceJet,15,6358,1144,7502
2026-08-30,2026-09-14,DEL-CCU,SpiceJet,15,5411,973,6384
2026-08-30,2026-09-14,DEL-CCU,SpiceJet,15,6198,1115,7313
2026-08-30,2026-09-14,DEL-CCU,SpiceJet,15,5531,995,6526
2026-08-30,2026-09-06,DEL-CCU,SpiceJet,7,8754,1575,10329
2026-08-30,2026-09-06,DEL-CCU,SpiceJet,7,8916,1604,10520
2026-08-30,2026-09-06,DEL-CCU,SpiceJet,7,7621,1371,8992
2026-08-30,2026-09-06,DEL-CCU,SpiceJet,7,8334,1500,9834
2026-08-30,2026-09-06,DEL-CCU,SpiceJet,7,8614,1550,10164
2026-08-30,2026-08-31,DEL-CCU,SpiceJet,1,12400,2232,14632
2026-08-30,2026-08-31,DEL-CCU,SpiceJet,1,12291,2212,14503
2026-08-30,2026-08-31,DEL-CCU,SpiceJet,1,12163,2189,14352
2026-08-30,2026-08-31,DEL-CCU,SpiceJet,1,11729,2111,13840
2026-08-30,2026-08-31,DEL-CCU,SpiceJet,1,12472,2244,14716
2026-08-30,2026-10-14,BLR-HYD,IndiGo,45,2976,535,3511
2026-08-30,2026-10-14,BLR-HYD,IndiGo,45,3136,564,3700
2026-08-30,2026-10-14,BLR-HYD,IndiGo,45,3041,547,3588
2026-08-30,2026-10-14,BLR-HYD,IndiGo,45,2745,494,3239
2026-08-30,2026-10-14,BLR-HYD,IndiGo,45,2676,481,3157
2026-08-30,2026-09-29,BLR-HYD,IndiGo,30,3263,587,3850
2026-08-30,2026-09-29,BLR-HYD,IndiGo,30,3262,587,3849
2026-08-30,2026-09-29,BLR-HYD,IndiGo,30,3525,634,4159
2026-08-30,2026-09-29,BLR-HYD,IndiGo,30,2850,513,3363
2026-08-30,2026-09-29,BLR-HYD,IndiGo,30,3083,554,3637
2026-08-30,2026-09-14,BLR-HYD,IndiGo,15,3855,693,4548
2026-08-30,2026-09-14,BLR-HYD,IndiGo,15,3862,695,4557
2026-08-30,2026-09-14,BLR-HYD,IndiGo,15,4151,747,4898
2026-08-30,2026-09-14,BLR-HYD,IndiGo,15,3676,661,4337
2026-08-30,2026-09-14,BLR-HYD,IndiGo,15,4284,771,5055
2026-08-30,2026-09-06,BLR-HYD,IndiGo,7,5394,970,6364
2026-08-30,2026-09-06,BLR-HYD,IndiGo,7,5136,924,6060
2026-08-30,2026-09-06,BLR-HYD,IndiGo,7,5108,919,6027
2026-08-30,2026-09-06,BLR-HYD,IndiGo,7,5652,1017,6669
2026-08-30,2026-09-06,BLR-HYD,IndiGo,7,5764,1037,6801
2026-08-30,2026-08-31,BLR-HYD,IndiGo,1,7242,1303,8545
2026-08-30,2026-08-31,BLR-HYD,IndiGo,1,7465,1343,8808
2026-08-30,2026-08-31,BLR-HYD,IndiGo,1,7806,1405,9211
2026-08-30,2026-08-31,BLR-HYD,IndiGo,1,8463,1523,9986
2026-08-30,2026-08-31,BLR-HYD,IndiGo,1,8329,1499,9828
2026-08-30,2026-10-14,BLR-HYD,Air India,45,3204,576,3780
2026-08-30,2026-10-14,BLR-HYD,Air India,45,3138,564,3702
2026-08-30,2026-10-14,BLR-HYD,Air India,45,3269,588,3857
2026-08-30,2026-10-14,BLR-HYD,Air India,45,3509,631,4140
2026-08-30,2026-10-14,BLR-HYD,Air India,45,3452,621,4073
2026-08-30,2026-09-29,BLR-HYD,Air India,30,3346,602,3948
2026-08-30,2026-09-29,BLR-HYD,Air India,30,3866,695,4561
2026-08-30,2026-09-29,BLR-HYD,Air India,30,3440,619,4059
2026-08-30,2026-09-29,BLR-HYD,Air India,30,3601,648,4249
2026-08-30,2026-09-29,BLR-HYD,Air India,30,3640,655,4295
2026-08-30,2026-09-14,BLR-HYD,Air India,15,4954,891,5845
2026-08-30,2026-09-14,BLR-HYD,Air India,15,3927,706,4633
2026-08-30,2026-09-14,BLR-HYD,Air India,15,4246,764,5010
2026-08-30,2026-09-14,BLR-HYD,Air India,15,3993,718,4711
2026-08-30,2026-09-14,BLR-HYD,Air India,15,4984,897,5881
2026-08-30,2026-09-06,BLR-HYD,Air India,7,5264,947,6211
2026-08-30,2026-09-06,BLR-HYD,Air India,7,6363,1145,7508
2026-08-30,2026-09-06,BLR-HYD,Air India,7,5824,1048,6872
2026-08-30,2026-09-06,BLR-HYD,Air India,7,5718,1029,6747
2026-08-30,2026-09-06,BLR-HYD,Air India,7,6431,1157,7588
2026-08-30,2026-08-31,BLR-HYD,Air India,1,9228,1661,10889
2026-08-30,2026-08-31,BLR-HYD,Air India,1,8384,1509,9893
2026-08-30,2026-08-31,BLR-HYD,Air India,1,9216,1658,10874
2026-08-30,2026-08-31,BLR-HYD,Air India,1,8563,1541,10104
2026-08-30,2026-08-31,BLR-HYD,Air India,1,8073,1453,9526
2026-08-30,2026-10-14,BLR-HYD,Akasa,45,2496,449,2945
2026-08-30,2026-10-14,BLR-HYD,Akasa,45,2890,520,3410
2026-08-30,2026-10-14,BLR-HYD,Akasa,45,2943,529,3472
2026-08-30,2026-10-14,BLR-HYD,Akasa,45,3053,549,3602
2026-08-30,2026-10-14,BLR-HYD,Akasa,45,2977,535,3512
2026-08-30,2026-09-29,BLR-HYD,Akasa,30,3003,540,3543
2026-08-30,2026-09-29,BLR-HYD,Akasa,30,3304,594,3898
2026-08-30,2026-09-29,BLR-HYD,Akasa,30,2779,500,3279
2026-08-30,2026-09-29,BLR-HYD,Akasa,30,3299,593,3892
2026-08-30,2026-09-29,BLR-HYD,Akasa,30,2914,524,3438
2026-08-30,2026-09-14,BLR-HYD,Akasa,15,3979,716,4695
2026-08-30,2026-09-14,BLR-HYD,Akasa,15,3729,671,4400
2026-08-30,2026-09-14,BLR-HYD,Akasa,15,4076,733,4809
2026-08-30,2026-09-14,BLR-HYD,Akasa,15,3533,635,4168
2026-08-30,2026-09-14,BLR-HYD,Akasa,15,3343,601,3944
2026-08-30,2026-09-06,BLR-HYD,Akasa,7,5119,921,6040
2026-08-30,2026-09-06,BLR-HYD,Akasa,7,5394,970,6364
2026-08-30,2026-09-06,BLR-HYD,Akasa,7,5282,950,6232
2026-08-30,2026-09-06,BLR-HYD,Akasa,7,4777,859,5636
2026-08-30,2026-09-06,BLR-HYD,Akasa,7,5386,969,6355
2026-08-30,2026-08-31,BLR-HYD,Akasa,1,6945,1250,8195
2026-08-30,2026-08-31,BLR-HYD,Akasa,1,7069,1272,8341
2026-08-30,2026-08-31,BLR-HYD,Akasa,1,6905,1242,8147
2026-08-30,2026-08-31,BLR-HYD,Akasa,1,7881,1418,9299
2026-08-30,2026-08-31,BLR-HYD,Akasa,1,7148,1286,8434
2026-08-30,2026-10-14,BLR-HYD,SpiceJet,45,2442,439,2881
2026-08-30,2026-10-14,BLR-HYD,SpiceJet,45,2654,477,3131
2026-08-30,2026-10-14,BLR-HYD,SpiceJet,45,2868,516,3384
2026-08-30,2026-10-14,BLR-HYD,SpiceJet,45,2512,452,2964
2026-08-30,2026-10-14,BLR-HYD,SpiceJet,45,2633,473,3106
2026-08-30,2026-09-29,BLR-HYD,SpiceJet,30,2588,465,3053
2026-08-30,2026-09-29,BLR-HYD,SpiceJet,30,2717,489,3206
2026-08-30,2026-09-29,BLR-HYD,SpiceJet,30,3014,542,3556
2026-08-30,2026-09-29,BLR-HYD,SpiceJet,30,2908,523,3431
2026-08-30,2026-09-29,BLR-HYD,SpiceJet,30,2691,484,3175
2026-08-30,2026-09-14,BLR-HYD,SpiceJet,15,3239,583,3822
2026-08-30,2026-09-14,BLR-HYD,SpiceJet,15,3208,577,3785
2026-08-30,2026-09-14,BLR-HYD,SpiceJet,15,3607,649,4256
2026-08-30,2026-09-14,BLR-HYD,SpiceJet,15,3685,663,4348
2026-08-30,2026-09-14,BLR-HYD,SpiceJet,15,3488,627,4115
2026-08-30,2026-09-06,BLR-HYD,SpiceJet,7,4379,788,5167
2026-08-30,2026-09-06,BLR-HYD,SpiceJet,7,4993,898,5891
2026-08-30,2026-09-06,BLR-HYD,SpiceJet,7,4751,855,5606
2026-08-30,2026-09-06,BLR-HYD,SpiceJet,7,4195,755,4950
2026-08-30,2026-09-06,BLR-HYD,SpiceJet,7,4630,833,5463
2026-08-30,2026-08-31,BLR-HYD,SpiceJet,1,6632,1193,7825
2026-08-30,2026-08-31,BLR-HYD,SpiceJet,1,7500,1350,8850
2026-08-30,2026-08-31,BLR-HYD,SpiceJet,1,6130,1103,7233
2026-08-30,2026-08-31,BLR-HYD,SpiceJet,1,7523,1354,8877
2026-08-30,2026-08-31,BLR-HYD,SpiceJet,1,7459,1342,8801
2026-08-31,2026-10-15,DEL-BOM,IndiGo,45,4336,780,5116
2026-08-31,2026-10-15,DEL-BOM,IndiGo,45,4528,815,5343
2026-08-31,2026-10-15,DEL-BOM,IndiGo,45,4119,741,4860
2026-08-31,2026-10-15,DEL-BOM,IndiGo,45,4693,844,5537
2026-08-31,2026-10-15,DEL-BOM,IndiGo,45,4215,758,4973
2026-08-31,2026-09-30,DEL-BOM,IndiGo,30,4398,791,5189
2026-08-31,2026-09-30,DEL-BOM,IndiGo,30,4294,772,5066
2026-08-31,2026-09-30,DEL-BOM,IndiGo,30,4169,750,4919
2026-08-31,2026-09-30,DEL-BOM,IndiGo,30,4274,769,5043
2026-08-31,2026-09-30,DEL-BOM,IndiGo,30,4529,815,5344
2026-08-31,2026-09-15,DEL-BOM,IndiGo,15,5549,998,6547
2026-08-31,2026-09-15,DEL-BOM,IndiGo,15,6052,1089,7141
2026-08-31,2026-09-15,DEL-BOM,IndiGo,15,5976,1075,7051
2026-08-31,2026-09-15,DEL-BOM,IndiGo,15,5520,993,6513
2026-08-31,2026-09-15,DEL-BOM,IndiGo,15,6143,1105,7248
2026-08-31,2026-09-07,DEL-BOM,IndiGo,7,7478,1346,8824
2026-08-31,2026-09-07,DEL-BOM,IndiGo,7,6882,1238,8120
2026-08-31,2026-09-07,DEL-BOM,IndiGo,7,7306,1315,8621
2026-08-31,2026-09-07,DEL-BOM,IndiGo,7,7134,1284,8418
2026-08-31,2026-09-07,DEL-BOM,IndiGo,7,8144,1465,9609
2026-08-31,2026-09-01,DEL-BOM,IndiGo,1,12270,2208,14478
2026-08-31,2026-09-01,DEL-BOM,IndiGo,1,10359,1864,12223
2026-08-31,2026-09-01,DEL-BOM,IndiGo,1,10888,1959,12847
2026-08-31,2026-09-01,DEL-BOM,IndiGo,1,10075,1813,11888
2026-08-31,2026-09-01,DEL-BOM,IndiGo,1,12436,2238,14674
2026-08-31,2026-10-15,DEL-BOM,Air India,45,4426,796,5222
2026-08-31,2026-10-15,DEL-BOM,Air India,45,5306,955,6261
2026-08-31,2026-10-15,DEL-BOM,Air India,45,4834,870,5704
2026-08-31,2026-10-15,DEL-BOM,Air India,45,5208,937,6145
2026-08-31,2026-10-15,DEL-BOM,Air India,45,4982,896,5878
2026-08-31,2026-09-30,DEL-BOM,Air India,30,5792,1042,6834
2026-08-31,2026-09-30,DEL-BOM,Air India,30,4890,880,5770
2026-08-31,2026-09-30,DEL-BOM,Air India,30,5307,955,6262
2026-08-31,2026-09-30,DEL-BOM,Air India,30,5313,956,6269
2026-08-31,2026-09-30,DEL-BOM,Air India,30,5942,1069,7011
2026-08-31,2026-09-15,DEL-BOM,Air India,15,6382,1148,7530
2026-08-31,2026-09-15,DEL-BOM,Air India,15,7387,1329,8716
2026-08-31,2026-09-15,DEL-BOM,Air India,15,6897,1241,8138
2026-08-31,2026-09-15,DEL-BOM,Air India,15,6756,1216,7972
2026-08-31,2026-09-15,DEL-BOM,Air India,15,6057,1090,7147
2026-08-31,2026-09-07,DEL-BOM,Air India,7,9893,1780,11673
2026-08-31,2026-09-07,DEL-BOM,Air India,7,8730,1571,10301
2026-08-31,2026-09-07,DEL-BOM,Air India,7,7861,1414,9275
2026-08-31,2026-09-07,DEL-BOM,Air India,7,9479,1706,11185
2026-08-31,2026-09-07,DEL-BOM,Air India,7,8142,1465,9607
2026-08-31,2026-09-01,DEL-BOM,Air India,1,13384,2409,15793
2026-08-31,2026-09-01,DEL-BOM,Air India,1,12884,2319,15203
2026-08-31,2026-09-01,DEL-BOM,Air India,1,14682,2642,17324
2026-08-31,2026-09-01,DEL-BOM,Air India,1,12650,2277,14927
2026-08-31,2026-09-01,DEL-BOM,Air India,1,13071,2352,15423
2026-08-31,2026-10-15,DEL-BOM,Akasa,45,3973,715,4688
2026-08-31,2026-10-15,DEL-BOM,Akasa,45,3902,702,4604
2026-08-31,2026-10-15,DEL-BOM,Akasa,45,3625,652,4277
2026-08-31,2026-10-15,DEL-BOM,Akasa,45,4192,754,4946
2026-08-31,2026-10-15,DEL-BOM,Akasa,45,3600,648,4248
2026-08-31,2026-09-30,DEL-BOM,Akasa,30,4512,812,5324
2026-08-31,2026-09-30,DEL-BOM,Akasa,30,4053,729,4782
2026-08-31,2026-09-30,DEL-BOM,Akasa,30,4378,788,5166
2026-08-31,2026-09-30,DEL-BOM,Akasa,30,3970,714,4684
2026-08-31,2026-09-30,DEL-BOM,Akasa,30,4203,756,4959
2026-08-31,2026-09-15,DEL-BOM,Akasa,15,5056,910,5966
2026-08-31,2026-09-15,DEL-BOM,Akasa,15,5410,973,6383
2026-08-31,2026-09-15,DEL-BOM,Akasa,15,6066,1091,7157
2026-08-31,2026-09-15,DEL-BOM,Akasa,15,4923,886,5809
2026-08-31,2026-09-15,DEL-BOM,Akasa,15,5062,911,5973
2026-08-31,2026-09-07,DEL-BOM,Akasa,7,7531,1355,8886
2026-08-31,2026-09-07,DEL-BOM,Akasa,7,6553,1179,7732
2026-08-31,2026-09-07,DEL-BOM,Akasa,7,8048,1448,9496
2026-08-31,2026-09-07,DEL-BOM,Akasa,7,7583,1364,8947
2026-08-31,2026-09-07,DEL-BOM,Akasa,7,6868,1236,8104
2026-08-31,2026-09-01,DEL-BOM,Akasa,1,11366,2045,13411
2026-08-31,2026-09-01,DEL-BOM,Akasa,1,10718,1929,12647
2026-08-31,2026-09-01,DEL-BOM,Akasa,1,9889,1780,11669
2026-08-31,2026-09-01,DEL-BOM,Akasa,1,9848,1772,11620
2026-08-31,2026-09-01,DEL-BOM,Akasa,1,9799,1763,11562
2026-08-31,2026-10-15,DEL-BOM,SpiceJet,45,3593,646,4239
2026-08-31,2026-10-15,DEL-BOM,SpiceJet,45,3794,682,4476
2026-08-31,2026-10-15,DEL-BOM,SpiceJet,45,3705,666,4371
2026-08-31,2026-10-15,DEL-BOM,SpiceJet,45,3789,682,4471
2026-08-31,2026-10-15,DEL-BOM,SpiceJet,45,3952,711,4663
2026-08-31,2026-09-30,DEL-BOM,SpiceJet,30,4515,812,5327
2026-08-31,2026-09-30,DEL-BOM,SpiceJet,30,3757,676,4433
2026-08-31,2026-09-30,DEL-BOM,SpiceJet,30,3976,715,4691
2026-08-31,2026-09-30,DEL-BOM,SpiceJet,30,4144,745,4889
2026-08-31,2026-09-30,DEL-BOM,SpiceJet,30,4230,761,4991
2026-08-31,2026-09-15,DEL-BOM,SpiceJet,15,5725,1030,6755
2026-08-31,2026-09-15,DEL-BOM,SpiceJet,15,4704,846,5550
2026-08-31,2026-09-15,DEL-BOM,SpiceJet,15,5430,977,6407
2026-08-31,2026-09-15,DEL-BOM,SpiceJet,15,4988,897,5885
2026-08-31,2026-09-15,DEL-BOM,SpiceJet,15,5348,962,6310
2026-08-31,2026-09-07,DEL-BOM,SpiceJet,7,7268,1308,8576
2026-08-31,2026-09-07,DEL-BOM,SpiceJet,7,7548,1358,8906
2026-08-31,2026-09-07,DEL-BOM,SpiceJet,7,6393,1150,7543
2026-08-31,2026-09-07,DEL-BOM,SpiceJet,7,6387,1149,7536
2026-08-31,2026-09-07,DEL-BOM,SpiceJet,7,6398,1151,7549
2026-08-31,2026-09-01,DEL-BOM,SpiceJet,1,11482,2066,13548
2026-08-31,2026-09-01,DEL-BOM,SpiceJet,1,11299,2033,13332
2026-08-31,2026-09-01,DEL-BOM,SpiceJet,1,9069,1632,10701
2026-08-31,2026-09-01,DEL-BOM,SpiceJet,1,10269,1848,12117
2026-08-31,2026-09-01,DEL-BOM,SpiceJet,1,11092,1996,13088
2026-08-31,2026-10-15,DEL-BLR,IndiGo,45,5701,1026,6727
2026-08-31,2026-10-15,DEL-BLR,IndiGo,45,5208,937,6145
2026-08-31,2026-10-15,DEL-BLR,IndiGo,45,6016,1082,7098
2026-08-31,2026-10-15,DEL-BLR,IndiGo,45,6142,1105,7247
2026-08-31,2026-10-15,DEL-BLR,IndiGo,45,6231,1121,7352
2026-08-31,2026-09-30,DEL-BLR,IndiGo,30,6579,1184,7763
2026-08-31,2026-09-30,DEL-BLR,IndiGo,30,6073,1093,7166
2026-08-31,2026-09-30,DEL-BLR,IndiGo,30,6851,1233,8084
2026-08-31,2026-09-30,DEL-BLR,IndiGo,30,5644,1015,6659
2026-08-31,2026-09-30,DEL-BLR,IndiGo,30,5860,1054,6914
2026-08-31,2026-09-15,DEL-BLR,IndiGo,15,8306,1495,9801
2026-08-31,2026-09-15,DEL-BLR,IndiGo,15,7369,1326,8695
2026-08-31,2026-09-15,DEL-BLR,IndiGo,15,7613,1370,8983
2026-08-31,2026-09-15,DEL-BLR,IndiGo,15,7943,1429,9372
2026-08-31,2026-09-15,DEL-BLR,IndiGo,15,8510,1531,10041
2026-08-31,2026-09-07,DEL-BLR,IndiGo,7,9396,1691,11087
2026-08-31,2026-09-07,DEL-BLR,IndiGo,7,10852,1953,12805
2026-08-31,2026-09-07,DEL-BLR,IndiGo,7,9843,1771,11614
2026-08-31,2026-09-07,DEL-BLR,IndiGo,7,9993,1798,11791
2026-08-31,2026-09-07,DEL-BLR,IndiGo,7,9939,1789,11728
2026-08-31,2026-09-01,DEL-BLR,IndiGo,1,13282,2390,15672
2026-08-31,2026-09-01,DEL-BLR,IndiGo,1,13547,2438,15985
2026-08-31,2026-09-01,DEL-BLR,IndiGo,1,13639,2455,16094
2026-08-31,2026-09-01,DEL-BLR,IndiGo,1,14400,2592,16992
2026-08-31,2026-09-01,DEL-BLR,IndiGo,1,16492,2968,19460
2026-08-31,2026-10-15,DEL-BLR,Air India,45,6029,1085,7114
2026-08-31,2026-10-15,DEL-BLR,Air India,45,6528,1175,7703
2026-08-31,2026-10-15,DEL-BLR,Air India,45,7092,1276,8368
2026-08-31,2026-10-15,DEL-BLR,Air India,45,7108,1279,8387
2026-08-31,2026-10-15,DEL-BLR,Air India,45,5873,1057,6930
2026-08-31,2026-09-30,DEL-BLR,Air India,30,6376,1147,7523
2026-08-31,2026-09-30,DEL-BLR,Air India,30,7186,1293,8479
2026-08-31,2026-09-30,DEL-BLR,Air India,30,6498,1169,7667
2026-08-31,2026-09-30,DEL-BLR,Air India,30,7990,1438,9428
2026-08-31,2026-09-30,DEL-BLR,Air India,30,7247,1304,8551
2026-08-31,2026-09-15,DEL-BLR,Air India,15,9169,1650,10819
2026-08-31,2026-09-15,DEL-BLR,Air India,15,9641,1735,11376
2026-08-31,2026-09-15,DEL-BLR,Air India,15,7958,1432,9390
2026-08-31,2026-09-15,DEL-BLR,Air India,15,8457,1522,9979
2026-08-31,2026-09-15,DEL-BLR,Air India,15,7841,1411,9252
2026-08-31,2026-09-07,DEL-BLR,Air India,7,11418,2055,13473
2026-08-31,2026-09-07,DEL-BLR,Air India,7,12387,2229,14616
2026-08-31,2026-09-07,DEL-BLR,Air India,7,10409,1873,12282
2026-08-31,2026-09-07,DEL-BLR,Air India,7,11814,2126,13940
2026-08-31,2026-09-07,DEL-BLR,Air India,7,11137,2004,13141
2026-08-31,2026-09-01,DEL-BLR,Air India,1,16250,2925,19175
2026-08-31,2026-09-01,DEL-BLR,Air India,1,16016,2882,18898
2026-08-31,2026-09-01,DEL-BLR,Air India,1,17369,3126,20495
2026-08-31,2026-09-01,DEL-BLR,Air India,1,15882,2858,18740
2026-08-31,2026-09-01,DEL-BLR,Air India,1,15277,2749,18026
2026-08-31,2026-10-15,DEL-BLR,Akasa,45,5805,1044,6849
2026-08-31,2026-10-15,DEL-BLR,Akasa,45,5012,902,5914
2026-08-31,2026-10-15,DEL-BLR,Akasa,45,5788,1041,6829
2026-08-31,2026-10-15,DEL-BLR,Akasa,45,4923,886,5809
2026-08-31,2026-10-15,DEL-BLR,Akasa,45,5312,956,6268
2026-08-31,2026-09-30,DEL-BLR,Akasa,30,5568,1002,6570
2026-08-31,2026-09-30,DEL-BLR,Akasa,30,6110,1099,7209
2026-08-31,2026-09-30,DEL-BLR,Akasa,30,5620,1011,6631
2026-08-31,2026-09-30,DEL-BLR,Akasa,30,6025,1084,7109
2026-08-31,2026-09-30,DEL-BLR,Akasa,30,5342,961,6303
2026-08-31,2026-09-15,DEL-BLR,Akasa,15,7484,1347,8831
2026-08-31,2026-09-15,DEL-BLR,Akasa,15,7432,1337,8769
2026-08-31,2026-09-15,DEL-BLR,Akasa,15,6357,1144,7501
2026-08-31,2026-09-15,DEL-BLR,Akasa,15,6960,1252,8212
2026-08-31,2026-09-15,DEL-BLR,Akasa,15,7027,1264,8291
2026-08-31,2026-09-07,DEL-BLR,Akasa,7,9336,1680,11016
2026-08-31,2026-09-07,DEL-BLR,Akasa,7,10074,1813,11887
2026-08-31,2026-09-07,DEL-BLR,Akasa,7,8544,1537,10081
2026-08-31,2026-09-07,DEL-BLR,Akasa,7,10457,1882,12339
2026-08-31,2026-09-07,DEL-BLR,Akasa,7,8785,1581,10366
2026-08-31,2026-09-01,DEL-BLR,Akasa,1,14078,2534,16612
2026-08-31,2026-09-01,DEL-BLR,Akasa,1,13727,2470,16197
2026-08-31,2026-09-01,DEL-BLR,Akasa,1,15717,2829,18546
2026-08-31,2026-09-01,DEL-BLR,Akasa,1,15714,2828,18542
2026-08-31,2026-09-01,DEL-BLR,Akasa,1,14795,2663,17458
2026-08-31,2026-10-15,DEL-BLR,SpiceJet,45,5093,916,6009
2026-08-31,2026-10-15,DEL-BLR,SpiceJet,45,5569,1002,6571
2026-08-31,2026-10-15,DEL-BLR,SpiceJet,45,4604,828,5432
2026-08-31,2026-10-15,DEL-BLR,SpiceJet,45,4758,856,5614
2026-08-31,2026-10-15,DEL-BLR,SpiceJet,45,5175,931,6106
2026-08-31,2026-09-30,DEL-BLR,SpiceJet,30,5398,971,6369
2026-08-31,2026-09-30,DEL-BLR,SpiceJet,30,5265,947,6212
2026-08-31,2026-09-30,DEL-BLR,SpiceJet,30,5263,947,6210
2026-08-31,2026-09-30,DEL-BLR,SpiceJet,30,5178,932,6110
2026-08-31,2026-09-30,DEL-BLR,SpiceJet,30,5940,1069,7009
2026-08-31,2026-09-15,DEL-BLR,SpiceJet,15,6295,1133,7428
2026-08-31,2026-09-15,DEL-BLR,SpiceJet,15,6741,1213,7954
2026-08-31,2026-09-15,DEL-BLR,SpiceJet,15,7420,1335,8755
2026-08-31,2026-09-15,DEL-BLR,SpiceJet,15,6046,1088,7134
2026-08-31,2026-09-15,DEL-BLR,SpiceJet,15,6447,1160,7607
2026-08-31,2026-09-07,DEL-BLR,SpiceJet,7,8705,1566,10271
2026-08-31,2026-09-07,DEL-BLR,SpiceJet,7,8251,1485,9736
2026-08-31,2026-09-07,DEL-BLR,SpiceJet,7,9496,1709,11205
2026-08-31,2026-09-07,DEL-BLR,SpiceJet,7,9517,1713,11230
2026-08-31,2026-09-07,DEL-BLR,SpiceJet,7,9748,1754,11502
2026-08-31,2026-09-01,DEL-BLR,SpiceJet,1,13465,2423,15888
2026-08-31,2026-09-01,DEL-BLR,SpiceJet,1,14512,2612,17124
2026-08-31,2026-09-01,DEL-BLR,SpiceJet,1,12640,2275,14915
2026-08-31,2026-09-01,DEL-BLR,SpiceJet,1,13863,2495,16358
2026-08-31,2026-09-01,DEL-BLR,SpiceJet,1,14275,2569,16844
2026-08-31,2026-10-15,BOM-BLR,IndiGo,45,3705,666,4371
2026-08-31,2026-10-15,BOM-BLR,IndiGo,45,3186,573,3759
2026-08-31,2026-10-15,BOM-BLR,IndiGo,45,3402,612,4014
2026-08-31,2026-10-15,BOM-BLR,IndiGo,45,3933,707,4640
2026-08-31,2026-10-15,BOM-BLR,IndiGo,45,3857,694,4551
2026-08-31,2026-09-30,BOM-BLR,IndiGo,30,3938,708,4646
2026-08-31,2026-09-30,BOM-BLR,IndiGo,30,3949,710,4659
2026-08-31,2026-09-30,BOM-BLR,IndiGo,30,3564,641,4205
2026-08-31,2026-09-30,BOM-BLR,IndiGo,30,4192,754,4946
2026-08-31,2026-09-30,BOM-BLR,IndiGo,30,3856,694,4550
